id,codigo_scian,area_geo_basica,clave_entidad,clave_localidad,clave_municipio,codigo_postal,correo_electronico,entidad_federativa,estrato_min,estrato_max,fecha_incorporacion_denue,localidad,municipio,nombre_asentamiento_humano,nombre_clase_actividad,nombre_unidad_economica,nombre_vialidad,num_ext_km,numero_telefono,tipo_asentamiento_humano,tipo_establecimiento,tipo_vialidad,total_min,total_max,total_of_sector,suma_min_max,estrato_avg
7341052,8121,525,14,1,61,46040,,JALISCO, 000      , 005      ,2019-11,Mezquitic,Mezquitic,CENTRO,Salones y clinicas de belleza y peluquerias,ESTETICA UNISEX MARIA,JARDIN HIDALGO,,,COLONIA,Fijo,CALLE,0         ,700       , 000000014,700       ,5         
1655931,8121,139,14,1,25,46200,,JALISCO, 000      , 005      ,2010-07,Colotlan,Colotlan,CENTRO,Salones y clinicas de belleza y peluquerias,ESTETICA CUQUIS,GUERRERO,33,3313073411,COLONIA,Fijo,CALLE,0         ,700       , 000000014,700       ,5         
1726223,8121,013A,14,1,42,46000,,JALISCO, 000      , 005      ,2014-12,Huejuquilla el Alto,Huejuquilla el Alto,CENTRO,Salones y clinicas de belleza y peluquerias,ESTETICA UNISEX NAIMAD,LAURELES,4,4571038516,COLONIA,Fijo,CALLE,0         ,700       , 000000014,700       ,5         
7340931,8121,159,14,1,42,46000,,JALISCO, 000      , 005      ,2019-11,Huejuquilla el Alto,Huejuquilla el Alto,CENTRO,Salones y clinicas de belleza y peluquerias,ESTETICA UNISEX Q-KISS,VENUSTIANO CARRANZA,6,,COLONIA,Fijo,CALLE,0         ,700       , 000000014,700       ,5         
1654961,8121,104,14,1,81,46240,,JALISCO, 000      , 005      ,2010-07,Santa Maria de los angeles,Santa Maria de los angeles,CENTRO,Salones y clinicas de belleza y peluquerias,ESTETICA MARY,HEROICO COLEGIO MILITAR,6,4999920496,COLONIA,Fijo,CALLE,0         ,700       , 000000014,700       ,5         
7609613,8121,131,14,1,19,46130,,JALISCO, 000      , 005      ,2019-11,Bolanos,Bolanos,CENTRO,Salones y clinicas de belleza y peluquerias,ESTETICA SIN NOMBRE,PROLONGACION VICENTE GUERRERO,,,COLONIA,Fijo,CALLEJON,0         ,700       , 000000014,700       ,5         
7341805,8121,163,14,1,42,46000,,JALISCO, 000      , 005      ,2019-11,Huejuquilla el Alto,Huejuquilla el Alto,CENTRO,Salones y clinicas de belleza y peluquerias,UnAS ACRILICAS SIN NOMBRE,INDEPENDENCIA,,3334463170,COLONIA,Fijo,CALLE,0         ,700       , 000000014,700       ,5         
7341288,8121,77,14,1,41,46260,,JALISCO, 000      , 005      ,2019-11,Huejucar,Huejucar,CENTRO,Salones y clinicas de belleza y peluquerias,ESTETICA ELEGANCE,JUAREZ,39,,COLONIA,Fijo,CALLE,0         ,700       , 000000014,700       ,5         
1656026,8121,139,14,1,25,46200,,JALISCO, 000      , 005      ,2014-12,Colotlan,Colotlan,CENTRO,Salones y clinicas de belleza y peluquerias,CENTRO DE BELLEZA VERO,INDEPENDENCIA,18,3310447133,COLONIA,Fijo,CALLE,0         ,700       , 000000014,700       ,5         
1654300,8121,158,14,1,25,46200,,JALISCO, 000      , 005      ,2010-07,Colotlan,Colotlan,CENTRO,Banos publicos,TEMAZCAL,NICOLAS BRAVO,55,,COLONIA,Fijo,CALLE,0         ,700       , 000000014,700       ,5         
7341065,8121,011A,14,1,25,46200,,JALISCO, 000      , 005      ,2019-11,Colotlan,Colotlan,RINCON VERDE,Salones y clinicas de belleza y peluquerias,ESTETICA SIN NOMBRE,MARCOS ESCOBEDO,41,,BARRIO,Fijo,CALLE,0         ,700       , 000000014,700       ,5         
7341107,8121,159,14,1,42,46000,,JALISCO, 000      , 005      ,2019-11,Huejuquilla el Alto,Huejuquilla el Alto,CENTRO,Salones y clinicas de belleza y peluquerias,PELUQUERIA Y BARBERIA DANO,ZARAGOZA,12,,COLONIA,Fijo,CALLE,0         ,700       , 000000014,700       ,5         
7341183,8121,162,14,1,25,46200,,JALISCO, 000      , 005      ,2019-11,Colotlan,Colotlan,CENTRO,Salones y clinicas de belleza y peluquerias,ESTETICA CACHITO DE CIELO,MARCOS ESCOBEDO,69,3331380073,COLONIA,Fijo,CALLE,0         ,700       , 000000014,700       ,5         
9013449,8121,163,14,1,42,46000,,JALISCO, 000      , 005      ,2019-11,Huejuquilla el Alto,Huejuquilla el Alto,CENTRO,Salones y clinicas de belleza y peluquerias,ESTETICA BARBER SHOP TADEUS,INDEPENDENCIA,,3311173281,COLONIA,Fijo,AVENIDA,0         ,700       , 000000014,700       ,5         
1727500,8121,143,14,1,25,46200,,JALISCO, 000      , 005      ,2014-12,Colotlan,Colotlan,CENTRO,Salones y clinicas de belleza y peluquerias,ESTETICA FASHION,ZARAGOZA,54,4445780850,COLONIA,Fijo,CALLE,0         ,700       , 000000014,700       ,5         
7609678,8122,143,14,1,25,46200,,JALISCO, 000      , 005      ,2019-11,Colotlan,Colotlan,CENTRO,Lavanderias y tintorerias,LAVANDERIA SIN NOMBRE,MORELOS,99,,COLONIA,Fijo,CALLE,6         ,45        , 000000000,51        ,6         
1654878,8122,143,14,1,25,46200,,JALISCO, 006      , 010      ,2010-07,Colotlan,Colotlan,CENTRO,Lavanderias y tintorerias,TINTORERIA EURO CLEAN,CUAUHTEMOC,13,,COLONIA,Fijo,CALLE,6         ,45        , 000000000,51        ,6         
1726697,8122,77,14,1,41,46260,,JALISCO, 000      , 005      ,2010-07,Huejucar,Huejucar,CENTRO,Lavanderias y tintorerias,LAVANDERIA MENDOZA,ZARAGOZA,20,4571025154,COLONIA,Fijo,CALLE,6         ,45        , 000000000,51        ,6         
8691097,8122,213,14,1,25,46206,,JALISCO, 000      , 005      ,2019-11,Colotlan,Colotlan,EL PASTOR,Lavanderias y tintorerias,LAVANDERIA EXPRESS AUTOSERVICIO Y SERVICIO A DOMICILIO,DOCTOR FRANCISCO VAZQUEZ GOMEZ,20,3317178558,BARRIO,Fijo,CALLE,6         ,45        , 000000000,51        ,6         
7342267,8122,162,14,1,25,46200,,JALISCO, 000      , 005      ,2019-11,Colotlan,Colotlan,CENTRO,Lavanderias y tintorerias,LAVANDERIA JULI,RAMON CORONA,34,,COLONIA,Fijo,CALLE,6         ,45        , 000000000,51        ,6         
7609447,8122,213,14,1,25,46206,,JALISCO, 000      , 005      ,2019-11,Colotlan,Colotlan,EL PASTOR,Lavanderias y tintorerias,LAVADO DE RROPA,TERCAYAPA,36,,FRACCIONAMIENTO,Fijo,CALLE,6         ,45        , 000000000,51        ,6         
8773088,8122,227,14,1,115,46100,,JALISCO, 000      , 005      ,2019-11,Villa Guerrero,Villa Guerrero,EL VERDE,Lavanderias y tintorerias,LAVANDERIA LA BURBUJA,MATAMOROS,119,,BARRIO,Fijo,CALLE,6         ,45        , 000000000,51        ,6         
1813292,8122,525,14,1,61,46040,,JALISCO, 000      , 005      ,2010-07,Mezquitic,Mezquitic,CENTRO,Lavanderias y tintorerias,LAVANDERIA A TU GUSTO,JOSE MARIA MORELOS,19,,COLONIA,Fijo,CALLE,6         ,45        , 000000000,51        ,6         
1655938,8123,139,14,1,25,46200,ORSALA@TERRA.COM.MX,JALISCO, 000      , 005      ,2010-07,Colotlan,Colotlan,CENTRO,Servicios funerarios,FUNERARIA LA AURORA,MORELOS,17,4999924583,COLONIA,Fijo,CALLE,0         ,65        , 000000001,65        ,5         
7341381,8123,100,14,1,104,46170,,JALISCO, 000      , 005      ,2019-11,Totatiche,Totatiche,SEMINARIO,Servicios funerarios,FUNERARIA DAVILA,ZARAGOZA,,,BARRIO,Fijo,CALLE,0         ,65        , 000000001,65        ,5         
1813171,8123,159,14,1,42,46000,,JALISCO, 000      , 005      ,2010-07,Huejuquilla el Alto,Huejuquilla el Alto,CENTRO,Servicios funerarios,FUNERARIA RAMIREZ,NInOS HEROES,60,,COLONIA,Fijo,CALLE,0         ,65        , 000000001,65        ,5         
1656547,8123,162,14,1,25,46200,,JALISCO, 000      , 005      ,2010-07,Colotlan,Colotlan,CENTRO,Servicios funerarios,RECINTO FUNERARIO SAN LUIS,GUERRERO,52,4999921210,COLONIA,Fijo,CALLE,0         ,65        , 000000001,65        ,5         
7341230,8123,013A,14,1,42,46000,,JALISCO, 000      , 005      ,2019-11,Huejuquilla el Alto,Huejuquilla el Alto,LOMAS DEL JOCONOXTLE,Administracion de cementerios pertenecientes al sector publico,PANTEON MUNICIPAL,SIN REFERENCIA,,,COLONIA,Fijo,CALLE,0         ,65        , 000000001,65        ,5         
1652187,8123,213,14,1,25,46207,,JALISCO, 000      , 005      ,2010-07,Colotlan,Colotlan,ACAPONETA,Administracion de cementerios pertenecientes al sector publico,PANTEON DE GUADALUPE,JUAREZ,,3331419450,BARRIO,Fijo,CALLE,0         ,65        , 000000001,65        ,5         
9176253,8123,123,14,1,115,46100,,JALISCO, 000      , 005      ,2019-11,Villa Guerrero,Villa Guerrero,LA PLAZITA,Servicios funerarios,FUNERARIOS SAN AGUSTIN,RAMON CORONA,87,,BARRIO,Fijo,CALLE,0         ,65        , 000000001,65        ,5         
1652243,8123,62,14,1,41,46260,,JALISCO, 000      , 005      ,2010-07,Huejucar,Huejucar,CENTRO,Servicios funerarios,FUNERARIA SAGRADA FAMILIA,REVOLUCION MEXICANA,3,4941031665,COLONIA,Fijo,CALZADA,0         ,65        , 000000001,65        ,5         
7341455,8123,053A,14,1,61,46040,,JALISCO, 000      , 005      ,2019-11,Mezquitic,Mezquitic,CENTRO,Servicios funerarios,FUNERARIA IRMA,RAMON CORONA,39,,COLONIA,Fijo,CALLE,0         ,65        , 000000001,65        ,5         
1727414,8123,009A,14,1,31,46300,,JALISCO, 000      , 005      ,2014-12,Chimaltitan,Chimaltitan,CENTRO,Administracion de cementerios pertenecientes al sector publico,PANTEON MUNICIPAL DE CHIMALTITaN JALISCO,MORELOS,100,,COLONIA,Fijo,CALLE,0         ,65        , 000000001,65        ,5         
1726370,8123,163,14,1,42,46000,HUEJUQUILLAGOBMUNICIPAL2018@GMAIL.COM,JALISCO, 000      , 005      ,2014-12,Huejuquilla el Alto,Huejuquilla el Alto,CENTRO,Servicios funerarios,SALA DE VELACION MUNICIPAL,VICTORIA,,,COLONIA,Fijo,CALLE,0         ,65        , 000000001,65        ,5         
1814159,8123,98,14,1,104,46170,,JALISCO, 000      , 005      ,2010-07,Totatiche,Totatiche,SEMINARIO,Administracion de cementerios pertenecientes al sector publico,PANTEON MUNICIPAL DE TOTATICHE JALISCO,GUADALAJARA,,,BARRIO,Fijo,AVENIDA,0         ,65        , 000000001,65        ,5         
1654950,8123,68,14,1,81,46240,H.AYUNTAMIENTO12@HOTMAIL.COM,JALISCO, 000      , 005      ,2010-07,Santa Maria de los angeles,Santa Maria de los angeles,LINDA VISTA,Administracion de cementerios pertenecientes al sector publico,"PANTEON MUNICIPAL, SANTA MARIA DE LOS ANGELES, JALISCO",GALEANA,,4999921811,COLONIA,Fijo,CALLE,0         ,65        , 000000001,65        ,5         
1655861,8124,139,14,1,25,46200,,JALISCO, 000      , 005      ,2010-07,Colotlan,Colotlan,CENTRO,Estacionamientos y pensiones para vehiculos automotores,ESTACIONAMIENTO PUBLICO,NInOS HEROES,6,,COLONIA,Fijo,CALLE,0         ,45        , 000000000,45        ,5         
1727677,8124,162,14,1,25,46200,,JALISCO, 000      , 005      ,2014-12,Colotlan,Colotlan,CENTRO,Estacionamientos y pensiones para vehiculos automotores,PENSION DE AUTOS,ALVARO OBREGON,52,3331526526,COLONIA,Fijo,CALLE,0         ,45        , 000000000,45        ,5         
1655954,8124,139,14,1,25,46200,,JALISCO, 000      , 005      ,2010-07,Colotlan,Colotlan,CENTRO,Estacionamientos y pensiones para vehiculos automotores,ESTACIONAMIENTO MORELOS,MORELOS,30,,COLONIA,Fijo,CALLE,0         ,45        , 000000000,45        ,5         
1727489,8124,143,14,1,25,46200,,JALISCO, 000      , 005      ,2014-12,Colotlan,Colotlan,CENTRO,Estacionamientos y pensiones para vehiculos automotores,ESTACIONAMIENTO PUBLICO,GUERRERO,2,,COLONIA,Fijo,CALLE,0         ,45        , 000000000,45        ,5         
1656562,8124,162,14,1,25,46200,,JALISCO, 000      , 005      ,2010-07,Colotlan,Colotlan,CENTRO,Estacionamientos y pensiones para vehiculos automotores,PENSION DE AUTOS,HIDALGO,87,,COLONIA,Fijo,CALLE,0         ,45        , 000000000,45        ,5         
7341264,8124,139,14,1,25,46200,,JALISCO, 000      , 005      ,2019-11,Colotlan,Colotlan,CENTRO,Estacionamientos y pensiones para vehiculos automotores,ESTACIONAMIENTO SUPER SERRANO EXCLUSIVO PARA CLIENTES,GUERRERO,0,,COLONIA,Fijo,CALLE,0         ,45        , 000000000,45        ,5         
9013654,8124,143,14,1,25,46200,,JALISCO, 000      , 005      ,2019-11,Colotlan,Colotlan,CENTRO,Estacionamientos y pensiones para vehiculos automotores,PENSION DE AUTOS SIN NOMBRE,ALLENDE,,,COLONIA,Fijo,CALLE,0         ,45        , 000000000,45        ,5         
7341153,8124,139,14,1,25,46200,,JALISCO, 000      , 005      ,2019-11,Colotlan,Colotlan,CENTRO,Estacionamientos y pensiones para vehiculos automotores,PENSION DE AUTOS,J. JOSE,0,,COLONIA,Fijo,CALLE,0         ,45        , 000000000,45        ,5         
1655923,8124,139,14,1,25,46200,,JALISCO, 000      , 005      ,2010-07,Colotlan,Colotlan,CENTRO,Estacionamientos y pensiones para vehiculos automotores,ESTACIONAMIENTO,ZARAGOZA,16,,COLONIA,Fijo,CALLE,0         ,45        , 000000000,45        ,5         
1727499,8129,143,14,1,25,46200,,JALISCO, 000      , 005      ,2014-12,Colotlan,Colotlan,CENTRO,Otros servicios personales,ESTETICA CANICA PEREZ,ZARAGOZA,58,,COLONIA,Fijo,CALLE,0         ,10        , 000000000,10        ,5         
7341513,8129,163,14,1,42,46000,,JALISCO, 000      , 005      ,2019-11,Huejuquilla el Alto,Huejuquilla el Alto,CENTRO,Otros servicios personales,ESTETICA CANINA PATITAS,GALEANA,2,4925594068,COLONIA,Fijo,CALLE,0         ,10        , 000000000,10        ,5         
1813117,8131,163,14,1,42,46000,AGL_HUEJUQUILLA@HOTMAIL.COM,JALISCO, 011      , 030      ,2010-07,Huejuquilla el Alto,Huejuquilla el Alto,HUEJUQUILLA EL ALTO CENTRO,"Asociaciones, organizaciones y camaras de productores, comerciantes y prestadores de servicios",ASOCIACION GANADERA LOCAL DE HUEJUQUILLA,INDEPENDENCIA,64,,COLONIA,Fijo,AVENIDA,22        ,135       , 000000001,157       ,9         
1652087,8131,228,14,1,25,46200,NORTE@FIGLOSNTE16.COM.MX,JALISCO, 000      , 005      ,2010-07,Colotlan,Colotlan,LOMAS DE ORIENTE,Asociaciones y organizaciones laborales y sindicales,FIGLOSNTE 16,REFORMA,1,,MANZANA,Fijo,AVENIDA,22        ,135       , 000000001,157       ,9         
7609673,8131,162,14,1,25,46200,,JALISCO, 000      , 005      ,2019-11,Colotlan,Colotlan,CENTRO,Asociaciones y organizaciones laborales y sindicales,SNTE,INDEPENDENCIA,101,,COLONIA,Fijo,CALLE,22        ,135       , 000000001,157       ,9         
7609557,8131,102,14,1,31,46300,,JALISCO, 000      , 005      ,2019-11,Chimaltitan,Chimaltitan,CENTRO,"Asociaciones, organizaciones y camaras de productores, comerciantes y prestadores de servicios",ASOCIACION GANADERA,BELISARIO DOMINGUEZ,1,,COLONIA,Fijo,CALLE,22        ,135       , 000000001,157       ,9         
1727118,8131,027A,14,1,115,46100,,JALISCO, 000      , 005      ,2014-12,Villa Guerrero,Villa Guerrero,VERDE,"Asociaciones, organizaciones y camaras de productores, comerciantes y prestadores de servicios",ASOCIACION GANADERA LOCAL VILLA GUERRERO JALISCO,CARRETERA A BOLAnOS,,,BARRIO,Fijo,CALLE,22        ,135       , 000000001,157       ,9         
7341810,8131,104,14,1,81,46240,,JALISCO, 000      , 005      ,2019-11,Santa Maria de los angeles,Santa Maria de los angeles,CENTRO,"Asociaciones, organizaciones y camaras de productores, comerciantes y prestadores de servicios",CORRALES DE ASICIACION GANADERA DE SANTA MARIA DE LOS ANGELES,5 DE MAYO,0,,COLONIA,Fijo,CALLE,22        ,135       , 000000001,157       ,9         
1652169,8131,011A,14,1,25,46200,,JALISCO, 000      , 005      ,2010-07,Colotlan,Colotlan,RINCON VERDE,Asociaciones y organizaciones laborales y sindicales,SINDICATO DE MUSICOS,MARCOS ESCOBEDO,20,,BARRIO,Fijo,CALLE,22        ,135       , 000000001,157       ,9         
1726971,8131,247,14,1,25,46200,,JALISCO, 000      , 005      ,2014-12,Colotlan,Colotlan,FRACC CUARTO CENTENARIO,"Asociaciones, organizaciones y camaras de productores, comerciantes y prestadores de servicios",ASOCIACION GANADERA LOCAL DE COLOTLAN,REFORMA,,,BARRIO,Fijo,AVENIDA,22        ,135       , 000000001,157       ,9         
1727351,8131,123,14,1,76,46350,SECCION247_09@HOTMAIL.COM,JALISCO, 011      , 030      ,2014-12,San Martin de Bolanos,San Martin de Bolanos,CENTRO,Asociaciones y organizaciones laborales y sindicales,SINDICATO NACIONAL DE TRABAJADORES MINEROS,5 DE MAYO,4,,COLONIA,Fijo,CALLE,22        ,135       , 000000001,157       ,9         
1814160,8131,98,14,1,104,46170,AGLTOTATICHE@HOTMAIL.COM,JALISCO, 000      , 005      ,2010-07,Totatiche,Totatiche,SEMINARIO NUEVO,"Asociaciones, organizaciones y camaras de productores, comerciantes y prestadores de servicios",ASOCIACION GANADERA LOCAL TOTATICHE JALISCO,CHAPULTEPEC,,4379640358,BARRIO,Fijo,AVENIDA,22        ,135       , 000000001,157       ,9         
8990989,8131,011A,14,1,25,46200,,JALISCO, 000      , 005      ,2019-11,Colotlan,Colotlan,BARRIO DEL CERRITO,"Asociaciones, organizaciones y camaras de productores, comerciantes y prestadores de servicios",OASA ZONA NORTE REGION 1,20 DE NOVIEMBRE,3,,COLONIA,Fijo,CALLE,22        ,135       , 000000001,157       ,9         
1727393,8131,138,14,1,76,46350,,JALISCO, 000      , 005      ,2014-12,San Martin de Bolanos,San Martin de Bolanos,CENTRO,"Asociaciones, organizaciones y camaras de productores, comerciantes y prestadores de servicios",ASOCIACION GANADERA SAN MARTIN DE BOLAnOS,BASILIO VADILLO,5,4379525861,COLONIA,Fijo,CALLE,22        ,135       , 000000001,157       ,9         
8691213,8131,247,14,1,25,46200,,JALISCO, 000      , 005      ,2019-11,Colotlan,Colotlan,FRACC CUARTO CENTENARIO,"Asociaciones, organizaciones y camaras de productores, comerciantes y prestadores de servicios",PUNTO DE ATENCION LOCAL SINIIGA COLOTLAN,REFORMA,,,BARRIO,Fijo,AVENIDA,22        ,135       , 000000001,157       ,9         
1726673,8131,87,14,1,81,46240,GANADERA_SANTAMARIA@HOTMAIL.COM,JALISCO, 000      , 005      ,2014-12,Santa Maria de los angeles,Santa Maria de los angeles,CENTRO,"Asociaciones, organizaciones y camaras de productores, comerciantes y prestadores de servicios",ASOCIACION GANADERA LOCAL DE SANTA MARIA DE LOS ANGELES JALISCO,HIDALGO,51,4999922505,COLONIA,Fijo,CALLE,22        ,135       , 000000001,157       ,9         
8419791,8131,139,14,1,25,46200,,JALISCO, 000      , 005      ,2019-11,Colotlan,Colotlan,BARRIO VICTORIANO HUERTA,"Asociaciones, organizaciones y camaras de productores, comerciantes y prestadores de servicios",BODEGA DE INVENTARIOS SIN NOMBRE,NICOLAS BRAVO,0,,COLONIA,Fijo,CALLE,22        ,135       , 000000001,157       ,9         
1652248,8131,62,14,1,41,46260,AGLHUEJUCAR2014@HOTMAIL.COM,JALISCO, 000      , 005      ,2010-07,Huejucar,Huejucar,CENTRO,"Asociaciones, organizaciones y camaras de productores, comerciantes y prestadores de servicios",ASOCIACION GANADERA LOCAL DE HUEJUCAR,REVOLUCION MEXICANA,9,,COLONIA,Fijo,CALZADA,22        ,135       , 000000001,157       ,9         
1813118,8131,163,14,1,42,46000,,JALISCO, 000      , 005      ,2010-07,Huejuquilla el Alto,Huejuquilla el Alto,CENTRO,"Asociaciones, organizaciones y camaras de productores, comerciantes y prestadores de servicios",ASOCIACION DE USUARIOS INDEPENDIENTES UNIDAD DE RIEGO HUEJUQUILLA,INDEPENDENCIA,,,COLONIA,Fijo,AVENIDA,22        ,135       , 000000001,157       ,9         
1813216,8132,159,14,1,42,46000,,JALISCO, 000      , 005      ,2010-07,Huejuquilla el Alto,Huejuquilla el Alto,HUEJUQUILLA EL ALTO CENTRO,Asociaciones y organizaciones religiosas,SALON DEL REINO DE LOS TESTIGOS DE JEHOVA,COSTA RICA,5,,COLONIA,Fijo,CALLE,117       ,480       , 000000006,597       ,9         
1727024,8132,119,14,1,115,46100,,JALISCO, 000      , 005      ,2014-12,Villa Guerrero,Villa Guerrero,CENTRO,Asociaciones y organizaciones religiosas,CASA PASTORAL JUAN PABLO II,16 DE SEPTIEMBRE,,,BARRIO,Fijo,CALLE,117       ,480       , 000000006,597       ,9         
1726871,8132,139,14,1,25,46200,,JALISCO, 011      , 030      ,2014-12,Colotlan,Colotlan,CENTRO,Asociaciones y organizaciones civiles,SALON EJIDAL,MARCOS ESCOBEDO,6,,COLONIA,Fijo,CALLE,117       ,480       , 000000006,597       ,9         
1656372,8132,162,14,1,25,46200,,JALISCO, 000      , 005      ,2010-07,Colotlan,Colotlan,CENTRO,Asociaciones y organizaciones religiosas,PRIMERA IGLESIA BAUTISTA EBEN EZER,GUERRERO,36,4999921569,COLONIA,Fijo,CALLE,117       ,480       , 000000006,597       ,9         
1964970,8132,159,14,1,42,46000,,JALISCO, 000      , 005      ,2010-07,Huejuquilla el Alto,Huejuquilla el Alto,CENTRO,Asociaciones y organizaciones religiosas,PAROQUIA SANTUARIO DEL DIVINO PRESO,ALDAMA,,4579837137,COLONIA,Fijo,ANDADOR,117       ,480       , 000000006,597       ,9         
1813927,8132,053A,14,1,61,46040,,JALISCO, 000      , 005      ,2010-07,Mezquitic,Mezquitic,CENTRO,Asociaciones y organizaciones religiosas,NOTARIA PARROQUIA DE SAN JUAN BAUTISTA,IGNACIO ZARAGOZA,5,,COLONIA,Fijo,CALLE,117       ,480       , 000000006,597       ,9         
7341247,8132,231,14,1,115,46100,,JALISCO, 000      , 005      ,2019-11,Villa Guerrero,Villa Guerrero,CENTRO,Asociaciones y organizaciones religiosas,NOTARIA VILLA GUERRERO,JUAREZ,50,,BARRIO,Fijo,AVENIDA,117       ,480       , 000000006,597       ,9         
1727579,8132,162,14,1,25,46200,,JALISCO, 000      , 005      ,2014-12,Colotlan,Colotlan,CENTRO,Asociaciones y organizaciones civiles,CLUB DE LEONES DE COLOTLAN,INDEPENDENCIA,45,3331062418,COLONIA,Fijo,CALLE,117       ,480       , 000000006,597       ,9         
1814250,8132,142,14,1,115,46100,,JALISCO, 000      , 005      ,2010-07,Villa Guerrero,Villa Guerrero,SAN FRANCISCO,Asociaciones y organizaciones religiosas,IGLESIA SAGRADA FAMILIA,LERDO DE TEJADA,49,,BARRIO,Fijo,CALLE,117       ,480       , 000000006,597       ,9         
1655019,8132,142,14,38,81,46240,,JALISCO, 000      , 005      ,2010-07,Barrio de Tapias,Santa Maria de los angeles,TAPIAS,Asociaciones y organizaciones religiosas,IGLESIA SAN MIGUEL ARCANGEL,NInOS HEROES,,,BARRIO,Fijo,CALLE,117       ,480       , 000000006,597       ,9         
1964903,8132,009A,14,1,31,46300,,JALISCO, 000      , 005      ,2010-07,Chimaltitan,Chimaltitan,CENTRO,Asociaciones y organizaciones religiosas,NOTARIA PARROQUIAL DE SAN PASCUAL BAILON,HIDALGO,2,4379525377,COLONIA,Fijo,CALLE,117       ,480       , 000000006,597       ,9         
1654384,8132,77,14,1,41,46260,,JALISCO, 006      , 010      ,2010-07,Huejucar,Huejucar,BARRIO DEL SANTUARIO,Asociaciones y organizaciones religiosas,SANTUARIO NUESTRA SEnORA DEL TRANSITO,SANTUARIO,0,,COLONIA,Fijo,CALLE,117       ,480       , 000000006,597       ,9         
1727163,8132,123,14,1,115,46100,,JALISCO, 000      , 005      ,2014-12,Villa Guerrero,Villa Guerrero,SAN FRNACISCO,Asociaciones y organizaciones religiosas,CAPILLA DE SAN LUCAS,NINGUNO,,,BARRIO,Fijo,CALLE,117       ,480       , 000000006,597       ,9         
7341666,8132,143,14,1,25,46200,,JALISCO, 000      , 005      ,2019-11,Colotlan,Colotlan,CENTRO,Asociaciones y organizaciones religiosas,RIOS DE AGUA VIVA MINISTERIOS EL EDEN,MORELOS,86,,COLONIA,Fijo,CALLE,117       ,480       , 000000006,597       ,9         
1654447,8132,77,14,1,41,46260,PARROQUIA_HUEJUCAR@HOTMAIL.COM,JALISCO, 011      , 030      ,2010-07,Huejucar,Huejucar,CENTRO,Asociaciones y organizaciones religiosas,PARROQUIA SAN FRANCISCO DE ASIS,SAN FRANCISCO,3,4579470392,COLONIA,Fijo,CALLE,117       ,480       , 000000006,597       ,9         
1654333,8132,158,14,1,25,46200,,JALISCO, 000      , 005      ,2010-07,Colotlan,Colotlan,LA PIEDRA CHINA,Asociaciones y organizaciones religiosas,CAPILLA DE LOS NInOS MARTIRES DE TLAXCALA,GUADALUPE VICTORIA,14,,BARRIO,Fijo,CALLE,117       ,480       , 000000006,597       ,9         
1726638,8132,157,14,38,81,46240,,JALISCO, 000      , 005      ,2014-12,Barrio de Tapias,Santa Maria de los angeles,SANTA MARIA DE LOS ANGELES,Asociaciones y organizaciones civiles,UNION DE PEQUEnOS PROPIETARIOS DE IRRIGACION,20 DE NOVIEMBRE,38,,BARRIO,Fijo,CALLE,117       ,480       , 000000006,597       ,9         
1655790,8132,139,14,1,25,46200,,JALISCO, 000      , 005      ,2010-07,Colotlan,Colotlan,DE TOCHOPA,Asociaciones y organizaciones religiosas,CAPILLA JUAN DIEGO,AVENIDA DEL TIGRE,20,,BARRIO,Fijo,AVENIDA,117       ,480       , 000000006,597       ,9         
1654944,8132,143,14,1,25,46200,,JALISCO, 000      , 005      ,2010-07,Colotlan,Colotlan,CENTRO,Asociaciones y organizaciones religiosas,CAPILLA SAN LORENZO,ALLENDE,,,COLONIA,Fijo,CALLE,117       ,480       , 000000006,597       ,9         
7341250,8132,180,14,1,115,46100,,JALISCO, 000      , 005      ,2019-11,Villa Guerrero,Villa Guerrero,AVIACION,Asociaciones y organizaciones religiosas,CAPILLA DE SAN JUAN EVANGELISTA,ENRIQUE ALVAREZ DEL CASTILLO,2,,BARRIO,Fijo,CALLE,117       ,480       , 000000006,597       ,9         
1965005,8132,123,14,1,76,46350,,JALISCO, 000      , 005      ,2010-07,San Martin de Bolanos,San Martin de Bolanos,CENTRO,Asociaciones y organizaciones religiosas,PARROQUIA DEL SEnOR DE SANTA ROSA,GALEANA,7,,COLONIA,Fijo,CALLE,117       ,480       , 000000006,597       ,9         
1727141,8132,208,14,1,115,46100,,JALISCO, 000      , 005      ,2014-12,Villa Guerrero,Villa Guerrero,SAN FRANCISCO,Asociaciones y organizaciones religiosas,SALON DEL REINO DE LOS TESTIGOS DE JEHOVA,FCO ZARCO,212,,BARRIO,Fijo,CALLE,117       ,480       , 000000006,597       ,9         
1812966,8132,163,14,1,42,46000,SANDIEGODEHUEJUQUILLA@HOTMAIL.COM,JALISCO, 000      , 005      ,2010-07,Huejuquilla el Alto,Huejuquilla el Alto,CENTRO,Asociaciones y organizaciones religiosas,PARROQUIA DE SAN DIEGO DE ALCALA,MATAMOROS,1,,COLONIA,Fijo,CALLE,117       ,480       , 000000006,597       ,9         
8691157,8132,83,14,1,104,46130,,JALISCO, 000      , 005      ,2019-11,Totatiche,Totatiche,TOTATICHE,Asociaciones y organizaciones religiosas,CAPILLA DE LA VIRGEN DE GUADALUPE,HIDALGO,0,,COLONIA,Fijo,CALLE,117       ,480       , 000000006,597       ,9         
